job_id,category,job_title,job_description,job_skill_set
JOB_0333,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0334,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0335,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0336,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0337,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0338,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0339,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_0340,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_0341,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_0342,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_0343,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0344,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0345,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0346,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0347,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0348,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0349,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_0350,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_0351,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_0352,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_0353,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0354,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0355,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0356,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0357,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0358,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0359,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_0360,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
JOB_0361,Engineering,Full Stack Developer,"Develop end-to-end web applications using modern frontend frameworks and backend servers. Looking for passionate candidate with strong skills in JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs.","JavaScript, React, Node.js, Express.js, HTML, CSS, SQL, Git, REST APIs"
JOB_0362,Engineering,Frontend Developer,"Create responsive, accessible user interfaces and interactive frontend experiences. Looking for passionate candidate with strong skills in JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack.","JavaScript, TypeScript, React, HTML, CSS, Figma, Webpack"
JOB_0363,Engineering,Backend Developer,"Architect backend microservices, database schemas, and RESTful API endpoints. Looking for passionate candidate with strong skills in Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker.","Node.js, Express.js, Python, Java, SQL, MongoDB, PostgreSQL, REST APIs, Docker"
JOB_0364,Data,Data Analyst,"Analyze complex business datasets, create visualizations, and report key business metrics. Looking for passionate candidate with strong skills in Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication.","Python, SQL, Pandas, NumPy, Statistics, Power BI, Excel, Communication"
JOB_0365,Data,Data Scientist,"Build predictive statistical models, machine learning algorithms, and data insights pipeline. Looking for passionate candidate with strong skills in Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization.","Python, Machine Learning, Statistics, Pandas, NumPy, Scikit-learn, SQL, Data Visualization"
JOB_0366,Data,Machine Learning Engineer,"Train and deploy deep learning models, LLM applications, and ML infrastructure. Looking for passionate candidate with strong skills in Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS.","Python, TensorFlow, PyTorch, Scikit-learn, Machine Learning, MLOps, Docker, AWS"
JOB_0367,Infrastructure,DevOps / Cloud Engineer,"Manage cloud infrastructure, CI/CD pipelines, containerized applications and server reliability. Looking for passionate candidate with strong skills in Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git.","Linux, Docker, Kubernetes, AWS, CI/CD, Terraform, Python, Git"
JOB_0368,Security,Cybersecurity Analyst,"Monitor network security, perform vulnerability audits, and implement threat defenses. Looking for passionate candidate with strong skills in Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing.","Cybersecurity, Network Security, Linux, Python, Firewalls, Penetration Testing"
JOB_0369,Engineering,QA / Automation Engineer,"Design automated test suites, integration tests, and ensure application quality. Looking for passionate candidate with strong skills in QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git.","QA Automation, Selenium, Python, JavaScript, Jest, CI/CD, Git"
JOB_0370,Engineering,Software Engineer,"Build scalable software applications, core APIs, and system components. Looking for passionate candidate with strong skills in Java, C++, Python, Data Structures, Algorithms, SQL, Git.","Java, C++, Python, Data Structures, Algorithms, SQL, Git"
